8.1.1	vaiśaṃpāyana uvāca tato droṇe hate rājan duryodhanamukhā nṛpāḥ bhṛśam udvignamanaso droṇaputram upāgaman
8.17.74	nakulasya tathā bāṇair vadhyamānā camūs tava vyaśīryata diśo rājan vātanunnā ivāmbudāḥ
8.17.75	te sene vadhyamāne tu tābhyāṃ divyair mahāśaraiḥ śarapātam apakramya tataḥ prekṣakavat sthite
8.17.76	protsārite jane tasmin karṇapāṇḍavayoḥ śaraiḥ vivyādhāte mahātmānāv anyonyaṃ śaravṛṣṭibhiḥ
8.17.77	nidarśayantau tv astrāṇi divyāni raṇamūrdhani chādayantau ca sahasā parasparavadhaiṣiṇau
8.17.78	nakulena śarā muktāḥ kaṅkabarhiṇavāsasaḥ te tu karṇam avacchādya vyatiṣṭhanta yathā pare
8.17.79	śaraveśmapraviṣṭau tau dadṛśāte na kaiś cana candrasūryau yathā rājaṃś chādyamānau jalāgame
8.17.80	tataḥ kruddho raṇe karṇaḥ kṛtvā ghorataraṃ vapuḥ pāṇḍavaṃ chādayām āsa samantāc charavṛṣṭibhiḥ
8.17.81	sa cchādyamānaḥ samare sūtaputreṇa pāṇḍavaḥ na cakāra vyathāṃ rājan bhāskaro jaladair yathā
8.17.82	tataḥ prahasyādhirathiḥ śarajālāni māriṣa preṣayām āsa samare śataśo 'tha sahasraśaḥ
8.17.83	ekacchāyam abhūt sarvaṃ tasya bāṇair mahātmanaḥ abhracchāyeva saṃjajñe saṃpatadbhiḥ śarottamaiḥ
8.17.84	tataḥ karṇo mahārāja dhanuś chittvā mahātmanaḥ sārathiṃ pātayām āsa rathanīḍād dhasann iva
8.17.85	tathāśvāṃś caturaś cāsya caturbhir niśitaiḥ śaraiḥ yamasya sadanaṃ tūrṇaṃ preṣayām āsa bhārata
8.17.86	athāsya taṃ rathaṃ tūrṇaṃ tilaśo vyadhamac charaiḥ patākāṃ cakrarakṣau ca dhvajaṃ khaḍgaṃ ca māriṣa śatacandraṃ tataś carma sarvopakaraṇāni ca
8.17.87	hatāśvo virathaś caiva vivarmā ca viśāṃ pate avatīrya rathāt tūrṇaṃ parighaṃ gṛhya viṣṭhitaḥ
8.17.88	tam udyataṃ mahāghoraṃ parighaṃ tasya sūtajaḥ vyahanat sāyakai rājañ śataśo 'tha sahasraśaḥ
8.17.89	vyāyudhaṃ cainam ālakṣya śaraiḥ saṃnataparvabhiḥ ārdayad bahuśaḥ karṇo na cainaṃ samapīḍayat
8.17.90	sa vadhyamānaḥ samare kṛtāstreṇa balīyasā prādravat sahasā rājan nakulo vyākulendriyaḥ
8.17.91	tam abhidrutya rādheyaḥ prahasan vai punaḥ punaḥ sajyam asya dhanuḥ kaṇṭhe so 'vāsṛjata bhārata
8.17.92	tataḥ sa śuśubhe rājan kaṇṭhāsaktamahādhanuḥ pariveṣam anuprāpto yathā syād vyomni candramāḥ yathaiva ca sito meghaḥ śakracāpena śobhitaḥ
8.17.93	tam abravīt tadā karṇo vyarthaṃ vyāhṛtavān asi vadedānīṃ punar hṛṣṭo vadhyaṃ māṃ tvaṃ punaḥ punaḥ
8.17.94	mā yotsīr gurubhiḥ sārdhaṃ balavadbhiś ca pāṇḍava sadṛśais tāta yudhyasva vrīḍāṃ mā kuru pāṇḍava gṛhaṃ vā gaccha mādreya yatra vā kṛṣṇaphalgunau
8.17.95	evam uktvā mahārāja vyasarjayata taṃ tataḥ vadhaprāptaṃ tu taṃ rājan nāvadhīt sūtanandanaḥ smṛtvā kuntyā vaco rājaṃs tata enaṃ vyasarjayat
8.17.96	visṛṣṭaḥ pāṇḍavo rājan sūtaputreṇa dhanvinā vrīḍann iva jagāmātha yudhiṣṭhirarathaṃ prati
8.17.97	āruroha rathaṃ cāpi sūtaputrapratāpitaḥ niḥśvasan duḥkhasaṃtaptaḥ kumbhe kṣipta ivoragaḥ
8.17.98	taṃ visṛjya raṇe karṇaḥ pāñcālāṃs tvarito yayau rathenātipatākena candravarṇahayena ca
8.17.99	tatrākrando mahān āsīt pāṇḍavānāṃ viśāṃ pate dṛṣṭvā senāpatiṃ yāntaṃ pāñcālānāṃ rathavrajān
8.17.100	tatrākaron mahārāja kadanaṃ sūtanandanaḥ madhyaṃ gate dinakare cakravat pracaran prabhuḥ
8.17.101	bhagnacakrai rathaiḥ ke cic chinnadhvajapatākibhiḥ sasūtair hatasūtaiś ca bhagnākṣaiś caiva māriṣa hriyamāṇān apaśyāma pāñcālānāṃ rathavrajān
8.17.102	tatra tatra ca saṃbhrāntā vicerur mattakuñjarāḥ davāgninā parītāṅgā yathaiva syur mahāvane
8.17.103	bhinnakumbhā virudhirāś chinnahastāś ca vāraṇāḥ bhinnagātravarāś caiva cchinnavālāś ca māriṣa chinnābhrāṇīva saṃpetur vadhyamānā mahātmanā
8.17.104	apare trāsitā nāgā nārācaśatatomaraiḥ tam evābhimukhā yānti śalabhā iva pāvakam
8.17.105	apare niṣṭanantaḥ sma vyadṛśyanta mahādvipāḥ kṣarantaḥ śoṇitaṃ gātrair nagā iva jalaplavam
8.17.106	uraśchadair vimuktāś ca vālabandhaiś ca vājinaḥ rājataiś ca tathā kāṃsyaiḥ sauvarṇaiś caiva bhūṣaṇaiḥ
8.17.107	hīnā āstaraṇaiś caiva khalīnaiś ca vivarjitāḥ cāmaraiś ca kuthābhiś ca tūṇīraiḥ patitair api
8.17.108	nihataiḥ sādibhiś caiva śūrair āhavaśobhibhiḥ apaśyāma raṇe tatra bhrāmyamāṇān hayottamān
8.17.109	prāsaiḥ khaḍgaiś ca saṃsyūtān ṛṣṭibhiś ca narādhipa hayayodhān apaśyāma kañcukoṣṇīṣadhāriṇaḥ
8.17.110	rathān hemapariṣkārān suyuktāñ javanair hayaiḥ bhramamāṇān apaśyāma hateṣu rathiṣu drutam
8.17.111	bhagnākṣakūbarān kāṃś cic chinnacakrāṃś ca māriṣa vipatākādhvajāṃś cānyāñ chinneṣāyugabandhurān
8.17.112	vihīnān rathinas tatra dhāvamānān samantataḥ sūryaputraśarais trastān apaśyāma viśāṃ pate
8.17.113	viśastrāṃś ca tathaivānyān saśastrāṃś ca bahūn hatān tāvakāñ jālasaṃchannān uroghaṇṭāvibhūṣitān
8.17.114	nānāvarṇavicitrābhiḥ patākābhir alaṃkṛtān padātīn anvapaśyāma dhāvamānān samantataḥ
8.17.115	śirāṃsi bāhūn ūrūṃś ca chinnān anyāṃs tathā yudhi karṇacāpacyutair bāṇair apaśyāma vinākṛtān
8.17.116	mahān vyatikaro raudro yodhānām anvadṛśyata karṇasāyakanunnānāṃ hatānāṃ niśitaiḥ śaraiḥ
8.17.117	te vadhyamānāḥ samare sūtaputreṇa sṛñjayāḥ tam evābhimukhā yānti pataṃgā iva pāvakam
8.17.118	taṃ dahantam anīkāni tatra tatra mahāratham kṣatriyā varjayām āsur yugāntāgnim ivolbaṇam
8.17.119	hataśeṣās tu ye vīrāḥ pāñcālānāṃ mahārathāḥ tān prabhagnān drutān karṇaḥ pṛṣṭhato vikirañ śaraiḥ abhyadhāvata tejasvī viśīrṇakavacadhvajān
8.17.120	tāpayām āsa tān bāṇaiḥ sūtaputro mahārathaḥ madhyaṃdinam anuprāpto bhūtānīva tamonudaḥ
8.18.1	saṃjaya uvāca yuyutsuṃ tava putraṃ tu prādravantaṃ mahad balam ulūko 'bhyapatat tūrṇaṃ tiṣṭha tiṣṭheti cābravīt
8.18.2	yuyutsus tu tato rājañ śitadhāreṇa patriṇā ulūkaṃ tāḍayām āsa vajreṇendra ivācalam
8.18.3	ulūkas tu tataḥ kruddhas tava putrasya saṃyuge kṣurapreṇa dhanuś chittvā tāḍayām āsa karṇinā
8.18.4	tad apāsya dhanuś chinnaṃ yuyutsur vegavattaram anyad ādatta sumahac cāpaṃ saṃraktalocanaḥ
8.18.5	śākuniṃ ca tataḥ ṣaṣṭyā vivyādha bharatarṣabha sārathiṃ tribhir ānarchat taṃ ca bhūyo vyavidhyata
8.18.6	ulūkas taṃ tu viṃśatyā viddhvā hemavibhūṣitaiḥ athāsya samare kruddho dhvajaṃ ciccheda kāñcanam
8.18.7	sa cchinnayaṣṭiḥ sumahāñ śīryamāṇo mahādhvajaḥ papāta pramukhe rājan yuyutsoḥ kāñcanojjvalaḥ
8.18.8	dhvajam unmathitaṃ dṛṣṭvā yuyutsuḥ krodhamūrchitaḥ ulūkaṃ pañcabhir bāṇair ājaghāna stanāntare
8.18.9	ulūkas tasya bhallena tailadhautena māriṣa śiraś ciccheda sahasā yantur bharatasattama
8.18.10	jaghāna caturo 'śvāṃś ca taṃ ca vivyādha pañcabhiḥ so 'tividdho balavatā pratyapāyād rathāntaram
8.18.11	taṃ nirjitya raṇe rājann ulūkas tvarito yayau pāñcālān sṛñjayāṃś caiva vinighnan niśitaiḥ śaraiḥ
8.18.12	śatānīkaṃ mahārāja śrutakarmā sutas tava vyaśvasūtarathaṃ cakre nimeṣārdhād asaṃbhramam
8.18.13	hatāśve tu rathe tiṣṭhañ śatānīko mahābalaḥ gadāṃ cikṣepa saṃkruddhas tava putrasya māriṣa
8.18.14	sā kṛtvā syandanaṃ bhasma hayāṃś caiva sasārathīn papāta dharaṇīṃ tūrṇaṃ dārayantīva bhārata
8.18.15	tāv ubhau virathau vīrau kurūṇāṃ kīrtivardhanau apākrametāṃ yuddhārtau prekṣamāṇau parasparam
8.18.16	putras tu tava saṃbhrānto vivitso ratham āviśat śatānīko 'pi tvaritaḥ prativindhyarathaṃ gataḥ
8.18.17	sutasomas tu śakuniṃ vivyādha niśitaiḥ śaraiḥ nākampayata saṃrabdho vāryogha iva parvatam
8.18.18	sutasomas tu taṃ dṛṣṭvā pitur atyantavairiṇam śarair anekasāhasraiś chādayām āsa bhārata
8.18.19	tāñ śarāñ śakunis tūrṇaṃ cicchedānyaiḥ patatribhiḥ laghvastraś citrayodhī ca jitakāśī ca saṃyuge
8.18.20	nivārya samare cāpi śarāṃs tān niśitaiḥ śaraiḥ ājaghāna susaṃkruddhaḥ sutasomaṃ tribhiḥ śaraiḥ
8.18.21	tasyāśvān ketanaṃ sūtaṃ tilaśo vyadhamac charaiḥ syālas tava mahāvīryas tatas te cukruśur janāḥ
8.18.22	hatāśvo virathaś caiva chinnadhanvā ca māriṣa dhanvī dhanurvaraṃ gṛhya rathād bhūmāv atiṣṭhata vyasṛjat sāyakāṃś caiva svarṇapuṅkhāñ śilāśitān
8.18.23	chādayām āsur atha te tava syālasya taṃ ratham pataṃgānām iva vrātāḥ śaravrātā mahāratham
8.18.24	rathopasthān samīkṣyāpi vivyathe naiva saubalaḥ pramṛdnaṃś ca śarāṃs tāṃs tāñ śaravrātair mahāyaśāḥ
8.18.25	tatrātuṣyanta yodhāś ca siddhāś cāpi divi sthitāḥ sutasomasya tat karma dṛṣṭvāśraddheyam adbhutam rathasthaṃ nṛpatiṃ taṃ tu padātiḥ sann ayodhayat
8.18.26	tasya tīkṣṇair mahāvegair bhallaiḥ saṃnataparvabhiḥ vyahanat kārmukaṃ rājā tūṇīraṃ caiva sarvaśaḥ
8.18.27	sa cchinnadhanvā samare khaḍgam udyamya nānadan vaiḍūryotpalavarṇābhaṃ hastidantamayatsarum
8.18.28	bhrāmyamāṇaṃ tatas taṃ tu vimalāmbbaravarcasam kālopamaṃ tato mene sutasomasya dhīmataḥ
8.18.29	so 'carat sahasā khaḍgī maṇḍalāni sahasraśaḥ caturviṃśan mahārāja śikṣābalasamanvitaḥ
8.18.30	saubalas tu tatas tasya śarāṃś cikṣepa vīryavān tān āpatata evāśu ciccheda paramāsinā
8.18.31	tataḥ kruddho mahārāja saubalaḥ paravīrahā prāhiṇot sutasomasya śarān āśīviṣopamān
8.18.32	ciccheda tāṃś ca khaḍgena śikṣayā ca balena ca darśayaṃl lāghavaṃ yuddhe tārkṣyavīryasamadyutiḥ
8.18.33	tasya saṃcarato rājan maṇḍalāvartane tadā kṣurapreṇa sutīkṣṇena khaḍgaṃ ciccheda suprabham
8.18.34	sa cchinnaḥ sahasā bhūmau nipapāta mahān asiḥ avaśasya sthitaṃ haste taṃ khaḍgaṃ satsaruṃ tadā
8.18.35	chinnam ājñāya nistriṃśam avaplutya padāni ṣaṭ prāvidhyata tataḥ śeṣaṃ sutasomo mahārathaḥ
8.18.36	sa cchittvā saguṇaṃ cāpaṃ raṇe tasya mahātmanaḥ papāta dharaṇīṃ tūrṇaṃ svarṇavajravibhūṣitaḥ sutasomas tato 'gacchac chrutakīrter mahāratham
8.18.37	saubalo 'pi dhanur gṛhya ghoram anyat suduḥsaham abhyayāt pāṇḍavānīkaṃ nighnañ śatrugaṇān bahūn
8.18.38	tatra nādo mahān āsīt pāṇḍavānāṃ viśāṃ pate saubalaṃ samare dṛṣṭvā vicarantam abhītavat
8.18.39	tāny anīkāni dṛptāni śastravanti mahānti ca drāvyamāṇāny adṛśyanta saubalena mahātmanā
8.18.40	yathā daityacamūṃ rājan devarājo mamarda ha tathaiva pāṇḍavīṃ senāṃ saubaleyo vyanāśayat
8.18.41	dhṛṣṭadyumnaṃ kṛpo rājan vārayām āsa saṃyuge yathā dṛptaṃ vane nāgaṃ śarabho vārayed yudhi
8.18.42	niruddhaḥ pārṣatas tena gautamena balīyasā padāt padaṃ vicalituṃ nāśaknot tatra bhārata
8.18.43	gautamasya vapur dṛṣṭvā dhṛṣṭadyumnarathaṃ prati vitresuḥ sarvabhūtāni kṣayaṃ prāptaṃ ca menire
8.18.44	tatrāvocan vimanaso rathinaḥ sādinas tathā droṇasya nidhane nūnaṃ saṃkruddho dvipadāṃ varaḥ
8.18.45	śāradvato mahātejā divyāstravid udāradhīḥ api svasti bhaved adya dhṛṣṭadyumnasya gautamāt
8.18.46	apīyaṃ vāhinī kṛtsnā mucyeta mahato bhayāt apy ayaṃ brāhmaṇaḥ sarvān na no hanyāt samāgatān
8.18.47	yādṛśaṃ dṛśyate rūpam antakapratimaṃ bhṛśam gamiṣyaty adya padavīṃ bhāradvājasya saṃyuge
8.18.48	ācāryaḥ kṣiprahastaś ca vijayī ca sadā yudhi astravān vīryasaṃpannaḥ krodhena ca samanvitaḥ
8.18.49	pārṣataś ca bhṛśaṃ yuddhe vimukho 'dyāpi lakṣyate ity evaṃ vividhā vācas tāvakānāṃ paraiḥ saha
8.18.50	viniḥśvasya tataḥ kruddhaḥ kṛpaḥ śāradvato nṛpa pārṣataṃ chādayām āsa niśceṣṭaṃ sarvamarmasu
8.18.51	sa vadhyamānaḥ samare gautamena mahātmanā kartavyaṃ na prajānāti mohitaḥ paramāhave
8.18.52	tam abravīt tato yantā kaccit kṣemaṃ nu pārṣata īdṛśaṃ vyasanaṃ yuddhe na te dṛṣṭaṃ kadā cana
8.18.53	daivayogāt tu te bāṇā nātaran marmabhedinaḥ preṣitā dvijamukhyena marmāṇy uddiśya sarvaśaḥ
8.18.54	vyāvartaye tatra rathaṃ nadīvegam ivārṇavāt avadhyaṃ brāhmaṇaṃ manye yena te vikramo hataḥ
8.18.55	dhṛṣṭadyumnas tato rājañ śanakair abravīd vacaḥ muhyate me manas tāta gātre svedaś ca jāyate
8.18.56	vepathuṃ ca śarīre me romaharṣaṃ ca paśya vai varjayan brāhmaṇaṃ yuddhe śanair yāhi yato 'cyutaḥ
8.18.57	arjunaṃ bhīmasenaṃ vā samare prāpya sārathe kṣemam adya bhaved yantar iti me naiṣṭhikī matiḥ
8.18.58	tataḥ prāyān mahārāja sārathis tvarayan hayān yato bhīmo maheṣvāso yuyudhe tava sainikaiḥ
8.18.59	pradrutaṃ tu rathaṃ dṛṣṭvā dhṛṣṭadyumnasya māriṣa kirañ śaraśatāny eva gautamo 'nuyayau tadā
8.18.60	śaṅkhaṃ ca pūrayām āsa muhur muhur ariṃdamaḥ pārṣataṃ prādravad yantaṃ mahendra iva śambaram
8.18.61	śikhaṇḍinaṃ tu samare bhīṣmamṛtyuṃ durāsadam hārdikyo vārayām āsa smayann iva muhur muhuḥ
8.18.62	śikhaṇḍī ca samāsādya hṛdikānāṃ mahāratham pañcabhir niśitair bhallair jatrudeśe samārdayat
8.18.63	kṛtavarmā tu saṃkruddho bhittvā ṣaṣṭibhir āśugaiḥ dhanur ekena ciccheda hasan rājan mahārathaḥ
8.18.64	athānyad dhanur ādāya drupadasyātmajo balī tiṣṭha tiṣṭheti saṃkruddho hārdikyaṃ pratyabhāṣata
8.18.65	tato 'sya navatiṃ bāṇān rukmapuṅkhān sutejanān preṣayām āsa rājendra te 'syābhraśyanta varmaṇaḥ
8.18.66	vitathāṃs tān samālakṣya patitāṃś ca mahītale kṣurapreṇa sutīkṣṇena kārmukaṃ cicchide balī
8.18.67	athainaṃ chinnadhanvānaṃ bhagnaśṛṅgam ivarṣabham aśītyā mārgaṇaiḥ kruddho bāhvor urasi cārdayat
8.18.68	kṛtavarmā tu saṃkruddho mārgaṇaiḥ kṛtavikṣataḥ dhanur anyat samādāya samārgaṇagaṇaṃ prabho śikhaṇḍinaṃ bāṇavaraiḥ skandhadeśe 'bhyatāḍayat
8.18.69	skandhadeśe sthitair bāṇaiḥ śikhaṇḍī ca rarāja ha śākhāpratānair vimalaiḥ sumahān sa yathā drumaḥ
8.18.70	tāv anyonyaṃ bhṛśaṃ viddhvā rudhireṇa samukṣitau anyonyaśṛṅgābhihatau rejatur vṛṣabhāv iva
8.18.71	anyonyasya vadhe yatnaṃ kurvāṇau tau mahārathau rathābhyāṃ ceratus tatra maṇḍalāni sahasraśaḥ
8.18.72	kṛtavarmā mahārāja pārṣataṃ niśitaiḥ śaraiḥ raṇe vivyādha saptatyā svarṇapuṅkhaiḥ śilāśitaiḥ
8.18.73	tato 'sya samare bāṇaṃ bhojaḥ praharatāṃ varaḥ jīvitāntakaraṃ ghoraṃ vyasṛjat tvarayānvitaḥ
8.18.74	sa tenābhihato rājan mūrchām āśu samāviśat dhvajayaṣṭiṃ ca sahasā śiśriye kaśmalāvṛtaḥ
8.18.75	apovāha raṇāt taṃ tu sārathī rathināṃ varam hārdikyaśarasaṃtaptaṃ niḥśvasantaṃ punaḥ punaḥ
8.18.76	parājite tataḥ śūre drupadasya sute prabho prādravat pāṇḍavī senā vadhyamānā samantataḥ
8.19.1	saṃjaya uvāca śvetāśvo 'pi mahārāja vyadhamat tāvakaṃ balam yathā vāyuḥ samāsādya tūlarāśiṃ samantataḥ
8.19.2	pratyudyayus trigartās taṃ śibayaḥ kauravaiḥ saha śālvāḥ saṃśaptakāś caiva nārāyaṇabalaṃ ca yat
8.19.3	satyasenaḥ satyakīrtir mitradevaḥ śrutaṃjayaḥ sauśrutiś citrasenaś ca mitravarmā ca bhārata
8.19.4	trigartarājaḥ samare bhrātṛbhiḥ parivāritaḥ putraiś caiva maheṣvāsair nānāśastradharair yudhi
8.19.5	te sṛjantaḥ śaravrātān kiranto 'rjunam āhave abhyadravanta samare vāryoghā iva sāgaram
8.19.6	te tv arjunaṃ samāsādya yodhāḥ śatasahasraśaḥ agacchan vilayaṃ sarve tārkṣyaṃ dṛṣṭveva pannagāḥ
8.19.7	te vadhyamānāḥ samare nājahuḥ pāṇḍavaṃ tadā dahyamānā yathā rājañ śalabhā iva pāvakam
8.19.8	satyasenas tribhir bāṇair vivyādha yudhi pāṇḍavam mitradevas triṣaṣṭyā ca candradevaś ca saptabhiḥ
8.19.9	mitravarmā trisaptatyā sauśrutiś cāpi pañcabhiḥ śatruṃjayaś ca viṃśatyā suśarmā navabhiḥ śaraiḥ
8.19.10	śatruṃjayaṃ ca rājānaṃ hatvā tatra śilāśitaiḥ sauśruteḥ saśirastrāṇaṃ śiraḥ kāyād apāharat tvaritaś candradevaṃ ca śarair ninye yamakṣayam
8.19.11	athetarān mahārāja yatamānān mahārathān pañcabhiḥ pañcabhir bāṇair ekaikaṃ pratyavārayat
8.19.12	satyasenas tu saṃkruddhas tomaraṃ vyasṛjan mahat samuddiśya raṇe kṛṣṇaṃ siṃhanādaṃ nanāda ca
8.19.13	sa nirbhidya bhujaṃ savyaṃ mādhavasya mahātmanaḥ ayasmayo mahācaṇḍo jagāma dharaṇīṃ tadā
8.19.14	mādhavasya tu viddhasya tomareṇa mahāraṇe pratodaḥ prāpatad dhastād raśmayaś ca viśāṃ pate
8.19.15	sa pratodaṃ punar gṛhya raśmīṃś caiva mahāyaśāḥ vāhayām āsa tān aśvān satyasenarathaṃ prati
8.19.16	viṣvaksenaṃ tu nirbhinnaṃ prekṣya pārtho dhanaṃjayaḥ satyasenaṃ śarais tīkṣṇair dārayitvā mahābalaḥ
8.19.17	tataḥ suniśitair bāṇai rājñas tasya mahac chiraḥ kuṇḍalopacitaṃ kāyāc cakarta pṛtanāntare
8.19.18	taṃ nihatya śitair bāṇair mitravarmāṇam ākṣipat vatsadantena tīkṣṇena sārathiṃ cāsya māriṣa
8.19.19	tataḥ śaraśatair bhūyaḥ saṃśaptakagaṇān vaśī pātayām āsa saṃkruddhaḥ śataśo 'tha sahasraśaḥ
8.19.20	tato rajatapuṅkhena rājñaḥ śīrṣaṃ mahātmanaḥ mitradevasya ciccheda kṣurapreṇa mahāyaśāḥ suśarmāṇaṃ ca saṃkruddho jatrudeśe samārdayat
8.19.21	tataḥ saṃśaptakāḥ sarve parivārya dhanaṃjayam śastraughair mamṛduḥ kruddhā nādayanto diśo daśa
8.19.22	abhyarditas tu tair jiṣṇuḥ śakratulyaparākramaḥ aindram astram ameyātmā prāduścakre mahārathaḥ tataḥ śarasahasrāṇi prādurāsan viśāṃ pate
8.19.23	dhvajānāṃ chidyamānānāṃ kārmukāṇāṃ ca saṃyuge rathānāṃ sapatākānāṃ tūṇīrāṇāṃ śaraiḥ saha
8.19.24	akṣāṇām atha yoktrāṇāṃ cakrāṇāṃ raśmibhiḥ saha kūbarāṇāṃ varūthānāṃ pṛṣatkānāṃ ca saṃyuge
8.19.25	aśmanāṃ patatāṃ caiva prāsānām ṛṣṭibhiḥ saha gadānāṃ parighāṇāṃ ca śaktīnāṃ tomaraiḥ saha
8.19.26	śataghnīnāṃ sacakrāṇāṃ bhujānām ūrubhiḥ saha kaṇṭhasūtrāṅgadānāṃ ca keyūrāṇāṃ ca māriṣa
8.19.27	hārāṇām atha niṣkāṇāṃ tanutrāṇāṃ ca bhārata chatrāṇāṃ vyajanānāṃ ca śirasāṃ mukuṭaiḥ saha aśrūyata mahāñ śabdas tatra tatra viśāṃ pate
8.19.28	sakuṇḍalāni svakṣīṇi pūrṇacandranibhāni ca śirāṃsy urvyām adṛśyanta tārāgaṇa ivāmbare
8.19.29	susragvīṇi suvāsāṃsi candanenokṣitāni ca śarīrāṇi vyadṛśyanta hatānāṃ ca mahītale gandharvanagarākāraṃ ghoram āyodhanaṃ tadā
8.19.30	nihatai rājaputraiś ca kṣatriyaiś ca mahābalaiḥ hastibhiḥ patitaiś caiva turagaiś cābhavan mahī agamyamārgā samare viśīrṇair iva parvataiḥ
8.19.31	nāsīc cakrapathaś caiva pāṇḍavasya mahātmanaḥ nighnataḥ śātravān bhallair hastyaśvaṃ cāmitaṃ mahat
8.19.32	ā tumbād avasīdanti rathacakrāṇi māriṣa raṇe vicaratas tasya tasmiṃl lohitakardame
8.19.33	sīdamānāni cakrāṇi samūhus turagā bhṛśam śrameṇa mahatā yuktā manomārutaraṃhasaḥ
8.19.34	vadhyamānaṃ tu tat sainyaṃ pāṇḍuputreṇa dhanvinā prāyaśo vimukhaṃ sarvaṃ nāvatiṣṭhata saṃyuge
8.19.35	tāñ jitvā samare jiṣṇuḥ saṃśaptakagaṇān bahūn rarāja sa mahārāja vidhūmo 'gnir iva jvalan
8.19.36	yudhiṣṭhiraṃ mahārāja visṛjantaṃ śarān bahūn svayaṃ duryodhano rājā pratyagṛhṇād abhītavat
8.19.37	tam āpatantaṃ sahasā tava putraṃ mahābalam dharmarājo drutaṃ viddhvā tiṣṭha tiṣṭheti cābravīt
8.19.38	sā ca taṃ prativivyādha navabhir niśitaiḥ śaraiḥ sārathiṃ cāsya bhallena bhṛśaṃ kruddho 'bhyatāḍayat
8.19.39	tato yudhiṣṭhiro rājā hemapuṅkhāñ śilīmukhān duryodhanāya cikṣepa trayodaśa śilāśitān
8.19.40	caturbhiś caturo vāhāṃs tasya hatvā mahārathaḥ pañcamena śiraḥ kāyāt sārathes tu samākṣipat
8.19.41	ṣaṣṭhena ca dhvajaṃ rājñaḥ saptamena ca kārmukam aṣṭamena tathā khaḍgaṃ pātayām āsa bhūtale pañcabhir nṛpatiṃ cāpi dharmarājo 'rdayad bhṛśam
8.19.42	hatāśvāt tu rathāt tasmād avaplutya sutas tava uttamaṃ vyasanaṃ prāpto bhūmāv eva vyatiṣṭhata
8.19.43	taṃ tu kṛcchragataṃ dṛṣṭvā karṇadrauṇikṛpādayaḥ abhyavartanta sahitāḥ parīpsanto narādhipam
8.19.44	atha pāṇḍusutāḥ sarve parivārya yudhiṣṭhiram abhyayuḥ samare rājaṃs tato yuddham avartata
8.19.45	atha tūryasahasrāṇi prāvādyanta mahāmṛdhe kṣveḍāḥ kilakilāśabdāḥ prādurāsan mahīpate yad abhyagacchan samare pāñcālāḥ kauravaiḥ saha
8.19.46	narā naraiḥ samājagmur vāraṇā varavāraṇaiḥ rathāś ca rathibhiḥ sārdhaṃ hayāś ca hayasādibhiḥ
8.19.47	dvaṃdvāny āsan mahārāja prekṣaṇīyāni saṃyuge vismāpanāny acintyāni śastravanty uttamāni ca
8.19.48	ayudhyanta mahāvegāḥ parasparavadhaiṣiṇaḥ anyonyaṃ samare jaghnur yodhavratam anuṣṭhitāḥ na hi te samaraṃ cakruḥ pṛṣṭhato vai kathaṃ cana
8.19.49	muhūrtam eva tad yuddham āsīn madhuradarśanam tata unmattavad rājan nirmaryādam avartata
8.19.50	rathī nāgaṃ samāsādya vicaran raṇamūrdhani preṣayām āsa kālāya śaraiḥ saṃnataparvabhiḥ
8.19.51	nāgā hayān samāsādya vikṣipanto bahūn atha drāvayām āsur atyugrās tatra tatra tadā tadā
8.19.52	vidrāvya ca bahūn aśvān nāgā rājan balotkaṭāḥ viṣāṇaiś cāpare jaghnur mamṛduś cāpare bhṛśam
8.19.53	sāśvārohāṃś ca turagān viṣāṇair bibhidū raṇe aparāṃś cikṣipur vegāt pragṛhyātibalās tathā
8.19.54	pādātair āhatā nāgā vivareṣu samantataḥ cakrur ārtasvaraṃ ghoraṃ vyadravanta diśo daśa
8.19.55	padātīnāṃ tu sahasā pradrutānāṃ mahāmṛdhe utsṛjyābharaṇaṃ tūrṇam avaplutya raṇājire
8.19.56	nimittaṃ manyamānās tu pariṇamya mahāgajāḥ jagṛhur bibhiduś caiva citrāṇy ābharaṇāni ca
8.19.57	pratimāneṣu kumbheṣu dantaveṣṭeṣu cāpare nigṛhītā bhṛśaṃ nāgāḥ prāsatomaraśaktibhiḥ
8.19.58	nigṛhya ca gadāḥ ke cit pārśvasthair bhṛśadāruṇaiḥ rathāśvasādibhis tatra saṃbhinnā nyapatan bhuvi
8.19.59	sarathaṃ sādinaṃ tatra apare tu mahāgajāḥ bhūmāv amṛdnan vegena savarmāṇaṃ patākinam
8.19.60	rathaṃ nāgāḥ samāsādya dhuri gṛhya ca māriṣa vyākṣipan sahasā tatra ghorarūpe mahāmṛdhe
8.19.61	nārācair nihataś cāpi nipapāta mahāgajaḥ parvatasyeva śikharaṃ vajrabhagnaṃ mahītale
8.19.62	yodhā yodhān samāsādya muṣṭibhir vyahanan yudhi keśeṣv anyonyam ākṣipya cicchidur bibhiduḥ saha
8.19.63	udyamya ca bhujāv anyo nikṣipya ca mahītale padā coraḥ samākramya sphurato vyahanac chiraḥ
8.19.64	mṛtam anyo mahārāja padbhyāṃ tāḍitavāṃs tadā jīvataś ca tathaivānyaḥ śastraṃ kāye nyamajjayat
